/* DATA DESCRIPTION:
Citation:	Behrens, Melanie; Hörhold, Maria; Dallmayr, Remi; Laepple, Thomas; Freitag, Johannes; Wilhelms, Frank: 100km-scale isotopic (d18O, dD) variability of the top-meter between B31 and Kohnen, Dronning Maud Land (M samples) [dataset]. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.974778 (dataset in review)
Abstract:	Isotopic composition of the top-meter of the snowpack along a 115km traverse between B31 and D50, near Kohnen station, Dronning-Maud Land, East-Antarctica. Site D2 refers to the firn core drilling site B31. At each sampling site, profiles were sampled at 10 m distance in 90 m long trenches:
	_R samples using the dual-tube sampling technique (Dallmayr et al., 2020), 3 subsections of the top-1m were sampled and at sites C4, C5, D2, D7, D24, D38, the top-1m of the trenches were sampled with the dual-tube and 5 single liners were taken and subsampled to 1 - 3 cm resolution (Hirsch, Nora; Hörhold, Maria; Dallmayr, Remi; Laepple, Thomas; Freitag, Johannes; Meyer, Hanno; Weiner, Mikaela (2023): Stable water isotopologues of arrays of high resolution 1 m snow cores from across Dronning Maud Land, East Antarctic Plateau [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956273)
	_M samples: Mixed 4 subsections of the top-1.2m of the 90m long trenches excavated by Pistenbully. 
	All isotopic analysis were realized by CRDS (Cavity-Ring-Down Spectroscopy) measurements at the Alfred-Wegener-Institut Helmholtz-Zentrum für Polar-und Meeresforschung in Bremerhaven (instrument models L-2120-i, L-2140-i, Picarro Inc.). The samples were shipped frozen to the Alfred-Wegener-Institut and stored at -25°C. Prior to measurements the samples were melted in the sample bags at room temperature. The measurement set-up followed the Van-Geldern Protocol. Each sample was injected four times and the standard deviation is computed.
Keyword(s):	100km scale; Dronning Maud Land traverse; stable water isotopes; top-meter snowpack; topography
Supplement to:	Dallmayr, Remi; Laepple, Thomas; et al. (in prep.): Topographic effect creates non-climatic variations in ice-core based temperature records of the last millennium in Dronning Maud Land Antarctica.
Related to:	Behrens, Melanie; Hörhold, Maria; Dallmayr, Remi; Laepple, Thomas; Freitag, Johannes; Wilhelms, Frank: 100km-scale isotopic (d18O, dD) variability of the top-meter between B31 and Kohnen, Dronning Maud Land (R samples) [dataset]. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.974749 (Version 3, R samples)
Original version:	Behrens, Melanie; Hörhold, Maria; Dallmayr, Remi; Freitag, Johannes; Laepple, Thomas; Wilhelms, Frank (2023): 100km-scale isotopic (δ18O, δD) variability of the top-meter between B31 and Kohnen, Droning Maud Land [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.936681 (Version 2 (2023))
	Dallmayr, Remi; Freitag, Johannes; Hörhold, Maria; Laepple, Thomas; Wilhelms, Frank (2021): 100km-scale isotopic (δ18O, δD) variability of the top-meter between B31 and Kohnen, Droning Maud Land [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.935029 (Version 1 (2021))
Coverage:	MEDIAN LATITUDE: -75.376148 * MEDIAN LONGITUDE: -2.240289 * SOUTH-BOUND LATITUDE: -75.588150 * WEST-BOUND LONGITUDE: -3.403600 * NORTH-BOUND LATITUDE: -74.997690 * EAST-BOUND LONGITUDE: -0.087440
	DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-16T00:00:00
	MINIMUM DEPTH, ice/snow: 0.0 m * MAXIMUM DEPTH, ice/snow: 1.2 m
Event(s):	ANT-Land_2018_KohnenQK * LATITUDE START: -75.581500 * LONGITUDE START: -3.430330 * LATITUDE END: -74.997690 * LONGITUDE END: -0.087440 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-16T00:00:00 * LOCATION: Antarctica * CAMPAIGN: ANT-Land_2018_KohnenQK1 (URI: https://doi.org/10.2312/BzPM_0733_2019) * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Dual-tube sampling (DUAL-TUBE)
Parameter(s):	LONGITUDE (Longitude) * GEOCODE * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de)
	LATITUDE (Latitude) * GEOCODE * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de)
	Sample code/label (Sample label) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: sample description see abstract
	Sample mass [g] (Samp m) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: with bag
	Site (Site) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: label
	Site (Site) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: number
	Position (Position) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de)
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: top
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: bottom
	Replicate (Repl) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de)
	Sample ID (Sample ID) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * COMMENT: Sample.name.isotopes
	δ18O, water [‰ SMOW] (δ18O H2O) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * METHOD/DEVICE: Cavity ring-down spectroscopy (CRDS), isotopic water analyzer, Picarro Inc., L2120-i, L2140-i
	δ18O, water, standard deviation [±] (δ18O H2O std dev) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * METHOD/DEVICE: Cavity ring-down spectroscopy (CRDS), isotopic water analyzer, Picarro Inc., L2120-i, L2140-i
	δ Deuterium, water [‰ SMOW] (δD H2O) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * METHOD/DEVICE: Cavity ring-down spectroscopy (CRDS), isotopic water analyzer, Picarro Inc., L2120-i, L2140-i
	δ Deuterium, water, standard deviation [±] (δD H2O std dev) * PI: Dallmayr, Remi (https://orcid.org/0000-0001-6059-0098, remi.dallmayr@awi.de) * METHOD/DEVICE: Cavity ring-down spectroscopy (CRDS), isotopic water analyzer, Picarro Inc., L2120-i, L2140-i
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/) (License comes into effect after moratorium ends)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1495 data points
*/
Longitude	Latitude	Sample label (sample description see abstract)	Samp m [g] (with bag)	Site (label)	Site (number)	Position	Depth ice/snow [m] (top)	Depth ice/snow [m] (bottom)	Repl	Sample ID (Sample.name.isotopes)	δ18O H2O [‰ SMOW]	δ18O H2O std dev [±]	δD H2O [‰ SMOW]	δD H2O std dev [±]
-3.15180	-75.48292	C7_M_6_1	91.6	C	7	0-90	0.6	0.9	1	C7_M_6_1	-43.78	0.01	-343.4	0.05
-3.15180	-75.48292	C7_M_10_1	63.4	C	7	0-90	0.9	1.2	1	C7_M_10_1	-42.30	0.01	-332.5	0.06
-3.15180	-75.48292	C7_M_0_2	65.1	C	7	0-90	0.0	0.3	2	C7_M_0_2	-42.53	0.07	-334.7	0.52
-3.15180	-75.48292	C7_M_3_2	71.6	C	7	0-90	0.3	0.6	2	C7_M_3_2	-43.56	0.05	-345.1	0.38
-3.15180	-75.48292	C7_M_6_2	91.1	C	7	0-90	0.6	0.9	2	C7_M_6_2	-43.56	0.04	-342.7	0.54
-3.15180	-75.48292	C7_M_10_2	82.5	C	7	0-90	0.9	1.2	2	C7_M_10_2	-42.02	0.07	-332.1	0.38
-2.97903	-75.50816	D8_M_0_1	105.8	D	8	0-90	0.0	0.3	1	D8_M_0_1	-42.75	0.01	-336.1	0.03
-2.97903	-75.50816	D8_M_3_1	153.2	D	8	0-90	0.3	0.6	1	D8_M_3_1	-44.56	0.01	-350.4	0.04
-2.97903	-75.50816	D8_M_6_1	136.1	D	8	0-90	0.6	0.9	1	D8_M_6_1	-44.66	0.01	-350.3	0.06
-2.97903	-75.50816	D8_M_10_1	99.6	D	8	0-90	0.9	1.2	1	D8_M_10_1	-43.63	0.01	-342.8	0.04
-2.97903	-75.50816	D8_M_0_2	121.3	D	8	0-90	0.0	0.3	2	D8_M_0_2	-42.62	0.07	-336.2	0.19
-2.97903	-75.50816	D8_M_3_2	114.1	D	8	0-90	0.3	0.6	2	D8_M_3_2	-44.64	0.07	-351.0	0.47
-2.97903	-75.50816	D8_M_6_2	117.6	D	8	0-90	0.6	0.9	2	D8_M_6_2	-44.71	0.03	-350.0	0.55
-2.97903	-75.50816	D8_M_10_2	86.0	D	8	0-90	0.9	1.2	2	D8_M_10_2	-43.61	0.09	-343.1	0.32
-2.68073	-75.45878	D12_M_0_1	114.6	D	12	0-90	0.0	0.3	1	D12_M_0_1	-42.47	0.01	-333.2	0.03
-2.68073	-75.45878	D12_M_3_1	110.1	D	12	0-90	0.3	0.6	1	D12_M_3_1	-44.18	0.00	-346.8	0.09
-2.68073	-75.45878	D12_M_6_1	134.5	D	12	0-90	0.6	0.9	1	D12_M_6_1	-45.14	0.01	-353.8	0.04
-2.68073	-75.45878	D12_M_10_1	69.6	D	12	0-90	0.9	1.2	1	D12_M_10_1	-44.76	0.01	-350.4	0.04
-2.68073	-75.45878	D12_M_0_2	93.5	D	12	0-90	0.0	0.3	2	D12_M_0_2	-42.44	0.08	-333.4	0.99
-2.68073	-75.45878	D12_M_3_2	117.7	D	12	0-90	0.3	0.6	2	D12_M_3_2N	-44.32	0.02	-348.1	0.47
-2.68073	-75.45878	D12_M_6_2	105.2	D	12	0-90	0.6	0.9	2	D12_M_6_2	-45.32	0.03	-354.9	0.92
-2.68073	-75.45878	D12_M_10_2	107.0	D	12	0-90	0.9	1.2	2	D12_M_10_2	-44.84	0.08	-352.1	0.53
-2.38447	-75.40903	D16_M_0_1	31.9	D	16	0-90	0.0	0.3	1	D16_M_0_1	-43.96	0.01	-345.4	0.04
-2.38447	-75.40903	D16_M_3_1	77.6	D	16	0-90	0.3	0.6	1	D16_M_3_1	-44.02	0.07	-344.3	0.62
-2.38447	-75.40903	D16_M_6_1	91.3	D	16	0-90	0.6	0.9	1	D16_M_6_1	-45.74	0.08	-359.0	0.32
-2.38447	-75.40903	D16_M_10_1	70.8	D	16	0-90	0.9	1.2	1	D16_M_10_1	-44.72	0.05	-349.7	0.67
-2.38447	-75.40903	D16_M_0_2	48.8	D	16	0-90	0.0	0.3	2	D16_M_0_2	-43.75	0.07	-345.2	0.47
-2.38447	-75.40903	D16_M_3_2	80.2	D	16	0-90	0.3	0.6	2	D16_M_3_2	-43.69	0.09	-344.1	0.39
-2.38447	-75.40903	D16_M_6_2	75.9	D	16	0-90	0.6	0.9	2	D16_M_6_2	-45.63	0.08	-359.2	0.42
-2.38447	-75.40903	D16_M_10_2	57.3	D	16	0-90	0.9	1.2	2	D16_M_10_2	-44.72	0.08	-351.4	0.35
-2.09026	-75.35889	D20_M_0_1	49.4	D	20	0-90	0.0	0.3	1	D20_M_0_1	-42.83	0.02	-336.0	0.29
-2.09026	-75.35889	D20_M_3_1	56.9	D	20	0-90	0.3	0.6	1	D20_M_3_1	-44.63	0.08	-349.7	0.39
-2.09026	-75.35889	D20_M_6_1	73.8	D	20	0-90	0.6	0.9	1	D20_M_6_1	-44.49	0.08	-347.9	0.23
-2.09026	-75.35889	D20_M_10_1	32.0	D	20	0-90	0.9	1.2	1	D20_M_10_1	-44.37	0.09	-347.9	0.25
-2.09026	-75.35889	D20_M_0_2	51.9	D	20	0-90	0.0	0.3	2	D20_M_0_2N	-42.86	0.05	-336.1	0.47
-2.09026	-75.35889	D20_M_3_2	52.6	D	20	0-90	0.3	0.6	2	D20_M_3_2	-44.76	0.04	-350.8	0.26
-2.09026	-75.35889	D20_M_6_2	67.8	D	20	0-90	0.6	0.9	2	D20_M_6_2	-44.60	0.06	-350.6	0.47
-2.09026	-75.35889	D20_M_10_2	48.8	D	20	0-90	0.9	1.2	2	D20_M_10_2N	-44.56	0.07	-349.8	0.20
-1.65276	-75.28299	D26_M_0_1	35.0	D	26	0-90	0.0	0.3	1	D26_M_0_1	-44.45	0.02	-348.5	0.19
-1.65276	-75.28299	D26_M_3_1	58.0	D	26	0-90	0.3	0.6	1	D26_M_3_1	-44.48	0.00	-349.1	0.01
-1.65276	-75.28299	D26_M_6_1	56.0	D	26	0-90	0.6	0.9	1	D26_M_6_1	-44.34	0.00	-347.6	0.03
-1.65276	-75.28299	D26_M_10_1	65.7	D	26	0-90	0.9	1.2	1	D26_M_10_1	-43.47	0.06	-341.4	0.82
-1.65276	-75.28299	D26_M_0_2	6.5	D	26	0-90	0.0	0.3	2	D26_M_0_2	-44.37	0.08	-348.0	0.39
-1.65276	-75.28299	D26_M_3_2	51.4	D	26	0-90	0.3	0.6	2	D26_M_3_2	-44.31	0.01	-348.3	0.47
-1.65276	-75.28299	D26_M_6_2	63.8	D	26	0-90	0.6	0.9	2	D26_M_6_2	-44.50	0.06	-349.8	0.65
-1.65276	-75.28299	D26_M_10_2	68.3	D	26	0-90	0.9	1.2	2	D26_M_10_2	-43.54	0.07	-342.4	0.32
-1.36362	-75.23192	D30_M_0_1	94.4	D	30	0-90	0.0	0.3	1	D30_M_0_1	-44.38	0.00	-349.7	0.06
-1.36362	-75.23192	D30_M_3_1	77.1	D	30	0-90	0.3	0.6	1	D30_M_3_1	-44.47	0.01	-348.4	0.04
-1.36362	-75.23192	D30_M_6_1	94.5	D	30	0-90	0.6	0.9	1	D30_M_6_1	-46.29	0.01	-362.7	0.01
-1.36362	-75.23192	D30_M_10_1	88.4	D	30	0-90	0.9	1.2	1	D30_M_10_1	-44.97	0.01	-352.9	0.04
-1.36362	-75.23192	D30_M_0_2	70.1	D	30	0-90	0.0	0.3	2	D30_M_0_2	-44.12	0.07	-349.0	0.09
-1.36362	-75.23192	D30_M_3_2	71.1	D	30	0-90	0.3	0.6	2	D30_M_3_2	-44.30	0.05	-348.4	0.35
-1.36362	-75.23192	D30_M_6_2	85.8	D	30	0-90	0.6	0.9	2	D30_M_6_2	-45.97	0.08	-360.7	0.36
-1.36362	-75.23192	D30_M_10_2	80.0	D	30	0-90	0.9	1.2	2	D30_M_10_2	-44.87	0.07	-353.0	0.63
-1.07651	-75.18049	D34_M_0_1	51.5	D	34	0-90	0.0	0.3	1	D34_M_0_1	-42.97	0.01	-337.9	0.04
-1.07651	-75.18049	D34_M_3_1	62.8	D	34	0-90	0.3	0.6	1	D34_M_3_1	-43.91	0.01	-346.0	0.03
-1.07651	-75.18049	D34_M_6_1	89.5	D	34	0-90	0.6	0.9	1	D34_M_6_1	-45.00	0.01	-353.8	0.01
-1.07651	-75.18049	D34_M_10_1	80.5	D	34	0-90	0.9	1.2	1	D34_M_10_1	-44.45	0.00	-349.1	0.01
-1.07651	-75.18049	D34_M_0_2	55.5	D	34	0-90	0.0	0.3	2	D34_M_0_2	-42.76	0.09	-336.8	0.70
-1.07651	-75.18049	D34_M_3_2	72.3	D	34	0-90	0.3	0.6	2	D34_M_3_2	-43.74	0.06	-345.4	0.43
-1.07651	-75.18049	D34_M_6_2	76.0	D	34	0-90	0.6	0.9	2	D34_M_6_2	-45.06	0.03	-354.2	0.33
-1.07651	-75.18049	D34_M_10_2	69.5	D	34	0-90	0.9	1.2	2	D34_M_10_2N	-44.46	0.08	-348.9	0.25
-0.64962	-75.10268	D40_M_0_1	71.9	D	40	0-90	0.0	0.3	1	D40_M_0_1	-45.08	0.01	-355.4	0.12
-0.64962	-75.10268	D40_M_3_1	89.2	D	40	0-90	0.3	0.6	1	D40_M_3_1a	-43.78	0.01	-345.4	0.02
-0.64962	-75.10268	D40_M_6_1	94.7	D	40	0-90	0.6	0.9	1	D40_M_6_1a	-44.87	0.01	-352.6	0.01
-0.64962	-75.10268	D40_M_10_1	101.4	D	40	0-90	0.9	1.2	1	D40_M_10_1a	-45.31	0.00	-355.9	0.02
-0.64962	-75.10268	D40_M_0_2	65.2	D	40	0-90	0.0	0.3	2	D40_M_0_2	-44.93	0.08	-356.2	0.42
-0.64962	-75.10268	D40_M_3_2	84.1	D	40	0-90	0.3	0.6	2	D40_M_3_2a	-43.50	0.08	-342.7	0.69
-0.64962	-75.10268	D40_M_6_2	98.3	D	40	0-90	0.6	0.9	2	D40_M_6_2a	-45.12	0.08	-354.6	0.36
-0.64962	-75.10268	D40_M_10_2	121.9	D	40	0-90	0.9	1.2	2	D40_M_10_2a	-44.86	0.09	-355.1	0.78
-0.36753	-75.05036	D44_M_0_1	73.8	D	44	0-90	0.0	0.3	1	D44_M_0_1	-43.48	0.01	-344.1	0.02
-0.36753	-75.05036	D44_M_3_1	108.1	D	44	0-90	0.3	0.6	1	D40_M_3_1b	-43.63	0.00	-342.7	0.05
-0.36753	-75.05036	D44_M_6_1	77.8	D	44	0-90	0.6	0.9	1	D40_M_6_1b	-45.31	0.01	-355.8	0.04
-0.36753	-75.05036	D44_M_10_1	79.9	D	44	0-90	0.9	1.2	1	D40_M_10_1b	-45.07	0.01	-353.6	0.02
-0.36753	-75.05036	D44_M_0_2	70.2	D	44	0-90	0.0	0.3	2	D44_M_0_2N	-43.32	0.06	-344.2	0.51
-0.36753	-75.05036	D44_M_3_2	74.7	D	44	0-90	0.3	0.6	2	D40_M_3_2b	-43.75	0.07	-344.6	0.50
-0.36753	-75.05036	D44_M_6_2	85.8	D	44	0-90	0.6	0.9	2	D40_M_6_2bN	-44.89	0.09	-352.8	0.48
-0.36753	-75.05036	D44_M_10_2		D	44	0-90	0.9	1.2	2	D40_M_10_2b	-45.18	0.08	-355.2	0.47
-0.08744	-74.99769	D48_M_0_1	63.9	D	48	0-90	0.0	0.3	1	D48_M_0_1	-45.35	0.02	-358.1	0.25
-0.08744	-74.99769	D48_M_3_1	66.0	D	48	0-90	0.3	0.6	1	D48_M_3_1	-44.02	0.01	-345.6	0.02
-0.08744	-74.99769	D48_M_6_1	84.1	D	48	0-90	0.6	0.9	1	D48_M_6_1	-44.73	0.01	-351.5	0.06
-0.08744	-74.99769	D48_M_10_1	105.9	D	48	0-90	0.9	1.2	1	D48_M_10_1	-46.03	0.01	-362.0	0.02
-0.08744	-74.99769	D48_M_0_2	74.9	D	48	0-90	0.0	0.3	2	D48_M_0_2	-45.26	0.09	-358.2	0.35
-0.08744	-74.99769	D48_M_3_2	92.8	D	48	0-90	0.3	0.6	2	D48_M_3_2	-43.92	0.08	-345.9	0.37
-0.08744	-74.99769	D48_M_6_2	69.9	D	48	0-90	0.6	0.9	2	D48_M_6_2N	-44.96	0.05	-353.2	0.27
-0.08744	-74.99769	D48_M_10_2	121.8	D	48	0-90	0.9	1.2	2	D48_M_10_2N	-46.11	0.04	-361.9	0.24
