/* DATA DESCRIPTION:
Citation:	Hirsch, Nora; Hörhold, Maria; Dallmayr, Remi; Laepple, Thomas; Freitag, Johannes; Meyer, Hanno; Weiner, Mikaela (2023): Stable water isotopologues of arrays of high resolution 1 m snow cores from across Dronning Maud Land, East Antarctic Plateau [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956273
Abstract:	A set of 1 m firn profiles was sampled in December 2018 across a traverse of ~ 100 km near Kohnen Station to quantify stratigraphic noise in high resolution isotope records. At each of six different locations (D2, C4, C5, D7, D24, D38), 5 profiles were extracted on one line, perpendicularly to the overall large scale wind direction and with an interprofile spacing of 10 m. Each firn profile was vertically extracted from the snow surface by inserting a 1 m pipe of carbon fiber at the sidewall of a snow-pit. Vertical target resolution was 1.1 cm in the upper 16.5 cm and 3.3 cm in the lower part. Due compression and expanding while handling, transportation and cutting at site, we assume a maximum depth uncertainty from these steps of 2 cm. All samples (N = 1249) were packed in plastic bags and transported to Germany in a constantly frozen state. Measurements of the stable water isotopic composition (δ¹⁸O, δD) of the firn samples were done using a Cavity Ring-Down Spectroscopy instrument (CRDS) of PICARRO Inc (model L2140-i) in the Stable Isotope Facility at the Alfred Wegener Institute in Potsdam, Germany. Post-run correction was done as described in Münch et al., (2016 - doi:10.5194/cp-12-1565-2016). Scaling to the VSMOW/SLAP (Vienna Standard Mean Ocean Water/StandardLight Antarctic Precipitation) scale results in the δ-notation, describing the ratio of heavy to light isotopes in ‰. In-house standards were used for quality control. The mean combined measurement uncertainty is 0.07‰ for δ¹⁸O and 0.5‰ for δD (root mean square deviation, RMSD).
Keyword(s):	Dronning Maud Land; East Antarctic plateau; snow cores; stable water isotopes
Related to:	Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung (2016): Neumayer III and Kohnen Station in Antarctica operated by the Alfred Wegener Institute. Journal of large-scale research facilities JLSRF, 2, A85, https://doi.org/10.17815/jlsrf-2-152
	Laepple, Thomas; Hörhold, Maria; Dallmayr, Remi; Freitag, Johannes; Hirsch, Nora (2023): Local snow dunes / sastrugi heights across the plateau of Dronning Maud Land, East Antarctica [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956663
Documentation:	Münch, Thomas; Kipfstuhl, Sepp; Freitag, Johannes; Meyer, Hanno; Laepple, Thomas (2016): Regional climate signal vs. local noise: a two-dimensional view of water isotopes in Antarctic firn at Kohnen Station, Dronning Maud Land. Climate of the Past, 12(7), 1565-1581, https://doi.org/10.5194/cp-12-1565-2016
Project(s):	Polar Terrestrial Environmental Systems @ AWI (AWI_Envi) (URI: https://www.awi.de/en/science/geosciences/polar-terrestrial-environmental-systems.html)
	Space-time structure of climate change @ AWI (AWI_SPACE) (URI: https://www.awi.de/en/science/junior-groups/space.html)
Coverage:	MEDIAN LATITUDE: -75.426612 * MEDIAN LONGITUDE: -2.618705 * SOUTH-BOUND LATITUDE: -75.581500 * WEST-BOUND LONGITUDE: -3.430330 * NORTH-BOUND LATITUDE: -75.128710 * EAST-BOUND LONGITUDE: -0.791410
	DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00
	MINIMUM DEPTH, ice/snow: 0.005 m * MAXIMUM DEPTH, ice/snow: 0.995 m
Event(s):	2018_Kohnen_C4 * LATITUDE: -75.519530 * LONGITUDE: -3.376910 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_C5 * LATITUDE: -75.507350 * LONGITUDE: -3.301740 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D2 * LATITUDE: -75.581500 * LONGITUDE: -3.430330 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D7 * LATITUDE: -75.520450 * LONGITUDE: -3.053920 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D24 * LATITUDE: -75.308380 * LONGITUDE: -1.798080 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
	2018_Kohnen_D38 * LATITUDE: -75.128710 * LONGITUDE: -0.791410 * DATE/TIME START: 2018-12-10T00:00:00 * DATE/TIME END: 2018-12-15T00:00:00 * LOCATION: Dronning Maud Land * CAMPAIGN: Kohnen_based * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Firn corer (FIRNC)
Domain attribute(s):	O2A Registry URI: hdl:10013/sensor.33733b4e-78bc-4524-ae27-9d92a1542ae9
Comment:	The ISOLAB Facility metadata is part of the sensor web: 
	Sensor (2022): Metadata for laboratory ISOLAB Facility – Stable Isotope Laboratory Potsdam at Current Version. hdl:10013/sensor.ddc92f54-4c63-492d-81c7-696260694001
	Sensor (2022): Metadata for Isotopic Water Liquid Analyzer for the online determination of the hydrogen and oxygen isotopic composition using Cavity Ring-Down Spectroscopy (CRDS) L2140-i: hdl:10013/sensor.33733b4e-78bc-4524-ae27-9d92a1542ae9
Parameter(s):	Event label (Event) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Date/Time of event (Date/Time) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Location ID (Loc ID) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	LATITUDE (Latitude) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	LONGITUDE (Longitude) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	Position [m] (Position) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: profile position along the 60 m snow height measurements
	Profile ID (Profile ID) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: snow profile number
	Snow height [m] (Snow h) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: snow surface height at the snow profile, arbitrary ground zero
	Sample number (Sample no) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: number of isotope sample
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: mean
	Depth, ice/snow, top/minimum [m] (Depth ice/snow top) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: depth of isotope sample
	Depth, ice/snow, bottom/maximum [m] (Depth ice/snow bot) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * COMMENT: depth of isotope sample
	δ18O, water [‰ SMOW] (δ18O H2O) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i * COMMENT: vs. VSMOW
	δ Deuterium, water [‰ SMOW] (δD H2O) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i * COMMENT: vs. VSMOW
	Deuterium excess [‰] (d xs) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
	δ18O, water, standard deviation [±] (δ18O H2O std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i
	δ Deuterium, standard deviation [±] (δD std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de) * METHOD/DEVICE: Cavity Ring-Down Spectrometer (CRDS), PICARRO, L2140i
	Deuterium excess, standard deviation [±] (d xs std dev) * PI: Hirsch, Nora (https://orcid.org/0000-0001-6079-4699, nora.hirsch@awi.de)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	16237 data points
*/
Event	Date/Time	Loc ID	Latitude	Longitude	Position [m]	Profile ID	Snow h [m]	Sample no	Depth ice/snow [m]	Depth ice/snow top [m]	Depth ice/snow bot [m]	δ18O H2O [‰ SMOW]	δD H2O [‰ SMOW]	d xs [‰]	δ18O H2O std dev [±]	δD std dev [±]	d xs std dev [±]
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	20	0.300	0.284	0.316	-44.52	-347.13	9.06	0.08	0.19	0.69
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	21	0.332	0.316	0.348	-44.57	-348.16	8.39	0.06	0.03	0.44
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	22	0.364	0.348	0.379	-42.56	-332.11	8.40	0.01	0.04	0.09
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	23	0.395	0.379	0.411	-40.23	-310.08	11.77	0.02	0.19	0.23
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	24	0.427	0.411	0.443	-38.80	-297.89	12.47	0.02	0.18	0.25
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	25	0.458	0.443	0.474	-39.99	-313.05	6.85	0.10	0.18	0.80
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	26	0.490	0.474	0.506	-43.10	-341.60	3.18	0.06	0.13	0.48
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	27	0.522	0.506	0.537	-44.63	-351.93	5.08	0.11	0.25	0.89
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	28	0.553	0.537	0.569	-45.31	-356.22	6.25	0.01	0.08	0.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	29	0.585	0.569	0.601	-44.30	-347.01	7.39	0.06	0.05	0.50
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	30	0.616	0.601	0.632	-42.87	-335.07	7.86	0.06	0.13	0.48
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	31	0.648	0.632	0.664	-43.13	-338.20	6.83	0.06	0.10	0.46
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	32	0.680	0.664	0.696	-44.66	-349.63	7.69	0.05	0.09	0.43
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	33	0.711	0.696	0.727	-45.90	-357.34	9.85	0.03	0.30	0.39
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	34	0.743	0.727	0.759	-45.73	-356.59	9.24	0.01	0.03	0.06
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	35	0.775	0.759	0.790	-45.08	-353.42	7.25	0.02	0.04	0.18
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	36	0.806	0.790	0.822	-45.23	-355.33	6.49	0.02	0.06	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	37	0.838	0.822	0.853	-44.97	-352.19	7.58	0.07	0.13	0.55
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	38	0.869	0.853	0.885	-44.42	-346.21	9.18	0.07	0.11	0.60
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	39	0.901	0.885	0.917	-44.29	-344.57	9.76	0.03	0.07	0.28
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	40	0.933	0.917	0.948	-45.02	-351.50	8.67	0.01	0.02	0.07
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	10	458	0.400	41	0.964	0.948	0.980	-46.22	-362.42	7.30	0.02	0.11	0.19
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	1	0.005	0.000	0.011	-40.24	-320.90	0.99	0.03	0.09	0.23
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	2	0.016	0.011	0.021	-44.40	-353.78	1.43	0.03	0.22	0.33
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	3	0.027	0.021	0.032	-47.77	-378.60	3.59	0.02	0.02	0.18
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	4	0.037	0.032	0.043	-48.63	-383.75	5.27	0.00	0.09	0.09
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	5	0.048	0.043	0.053	-48.57	-382.74	5.80	0.02	0.06	0.18
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	6	0.059	0.053	0.064	-47.25	-371.80	6.24	0.01	0.02	0.08
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	7	0.069	0.064	0.074	-45.66	-359.84	5.43	0.03	0.06	0.22
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	8	0.080	0.074	0.085	-45.40	-358.12	5.11	0.02	0.08	0.21
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	9	0.091	0.085	0.096	-45.56	-358.97	5.53	0.03	0.04	0.27
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	10	0.101	0.096	0.107	-45.40	-357.71	5.46	0.03	0.02	0.21
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	11	0.112	0.107	0.117	-44.79	-353.15	5.16	0.05	0.04	0.42
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	12	0.122	0.117	0.128	-44.98	-355.92	3.89	0.01	0.03	0.08
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	13	0.133	0.128	0.138	-47.56	-376.68	3.82	0.03	0.03	0.28
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	14	0.144	0.138	0.149	-49.71	-392.43	5.22	0.04	0.09	0.36
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	15	0.154	0.149	0.160	-51.35	-403.71	7.13	0.02	0.13	0.20
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	16	0.176	0.160	0.192	-52.63	-410.77	10.28	0.05	0.12	0.42
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	17	0.208	0.192	0.224	-51.06	-396.77	11.71	0.01	0.04	0.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	18	0.240	0.224	0.256	-47.49	-370.72	9.19	0.03	0.07	0.29
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	19	0.271	0.256	0.287	-46.10	-364.96	3.82	0.01	0.08	0.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	20	0.303	0.287	0.319	-48.50	-384.21	3.82	0.00	0.05	0.06
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	21	0.335	0.319	0.351	-50.59	-398.12	6.63	0.01	0.07	0.14
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	22	0.367	0.351	0.383	-50.67	-398.56	6.78	0.03	0.04	0.26
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	23	0.399	0.383	0.415	-47.52	-373.82	6.37	0.01	0.04	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	24	0.431	0.415	0.447	-44.37	-349.54	5.42	0.04	0.08	0.33
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	25	0.463	0.447	0.479	-45.04	-358.83	1.51	0.02	0.14	0.20
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	26	0.495	0.479	0.511	-44.92	-356.27	3.07	0.03	0.06	0.21
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	27	0.527	0.511	0.543	-43.75	-344.84	5.17	0.01	0.12	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	28	0.559	0.543	0.575	-44.30	-349.77	4.65	0.04	0.05	0.31
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	29	0.591	0.575	0.607	-46.98	-372.79	3.08	0.03	0.10	0.26
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	30	0.623	0.607	0.639	-48.56	-380.43	8.03	0.01	0.10	0.13
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	31	0.655	0.639	0.671	-47.87	-372.71	10.27	0.03	0.06	0.28
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	32	0.687	0.671	0.703	-46.37	-361.45	9.51	0.07	0.27	0.59
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	33	0.719	0.703	0.735	-44.83	-350.63	8.00	0.05	0.09	0.38
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	34	0.751	0.735	0.767	-44.40	-347.26	7.94	0.04	0.07	0.31
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	35	0.782	0.767	0.798	-44.46	-347.10	8.60	0.06	0.10	0.51
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	36	0.814	0.798	0.830	-44.30	-345.14	9.26	0.03	0.05	0.22
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	37	0.846	0.830	0.862	-43.42	-337.94	9.44	0.04	0.04	0.29
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	38	0.878	0.862	0.894	-41.59	-323.06	9.67	0.02	0.07	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	39	0.910	0.894	0.926	-40.24	-312.66	9.24	0.04	0.06	0.32
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	40	0.942	0.926	0.958	-40.61	-317.72	7.15	0.02	0.09	0.17
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	20	459	0.440	41	0.974	0.958	0.990	-43.48	-343.39	4.42	0.03	0.06	0.21
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	1	0.005	0.000	0.011	-37.54	-298.75	1.60	0.06	0.10	0.48
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	2	0.016	0.011	0.021	-37.36	-297.04	1.85	0.10	0.27	0.83
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	3	0.026	0.021	0.032	-38.26	-300.66	5.41	0.02	0.15	0.20
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	4	0.037	0.032	0.042	-39.51	-307.38	8.70	0.05	0.07	0.39
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	5	0.047	0.042	0.053	-39.85	-308.74	10.04	0.04	0.02	0.33
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	6	0.058	0.053	0.063	-40.06	-309.55	10.95	0.01	0.05	0.07
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	7	0.068	0.063	0.074	-40.31	-311.22	11.30	0.09	0.14	0.70
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	8	0.079	0.074	0.084	-40.86	-315.51	11.37	0.01	0.06	0.08
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	9	0.090	0.084	0.095	-42.55	-331.64	8.79	0.07	0.07	0.56
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	10	0.100	0.095	0.105	-45.74	-361.47	4.44	0.07	0.16	0.56
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	11	0.111	0.105	0.116	-47.48	-375.25	4.55	0.01	0.16	0.19
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	12	0.121	0.116	0.127	-48.27	-380.80	5.40	0.06	0.06	0.45
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	13	0.132	0.127	0.137	-48.64	-382.83	6.33	0.07	0.07	0.60
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	14	0.142	0.137	0.147	-48.34	-379.21	7.50	0.05	0.03	0.37
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	15	0.153	0.147	0.158	-46.33	-362.64	7.96	0.12	0.23	0.98
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	16	0.174	0.158	0.190	-46.27	-363.61	6.54	0.01	0.06	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	17	0.205	0.190	0.221	-45.10	-354.09	6.74	0.23	0.98	2.11
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	18	0.237	0.221	0.253	-43.60	-341.87	6.95	0.05	0.02	0.39
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	19	0.269	0.253	0.284	-39.66	-313.28	4.01	0.02	0.23	0.27
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	20	0.300	0.284	0.316	-39.80	-313.08	5.32	0.10	0.24	0.86
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	21	0.332	0.316	0.348	-41.91	-328.85	6.45	0.07	0.04	0.60
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	22	0.364	0.348	0.379	-45.27	-355.27	6.88	0.12	0.22	1.01
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	23	0.395	0.379	0.411	-46.40	-362.09	9.12	0.03	0.15	0.30
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	24	0.427	0.411	0.443	-45.85	-358.82	8.00	0.07	0.09	0.59
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	25	0.458	0.443	0.474	-41.59	-328.87	3.87	0.10	0.12	0.84
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	26	0.490	0.474	0.506	-41.27	-328.07	2.06	0.06	0.20	0.54
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	27	0.522	0.506	0.537	-44.36	-352.49	2.41	0.10	0.15	0.84
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	28	0.553	0.537	0.569	-43.06	-340.44	4.01	0.07	0.11	0.55
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	29	0.585	0.569	0.601	-40.88	-320.34	6.74	0.02	0.11	0.17
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	30	0.616	0.601	0.632	-40.44	-315.96	7.57	0.11	0.04	0.86
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	31	0.648	0.632	0.664	-40.75	-316.15	9.85	0.10	0.13	0.77
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	32	0.680	0.664	0.696	-41.11	-318.47	10.45	0.06	0.11	0.51
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	33	0.711	0.696	0.727	-41.29	-321.47	8.81	0.01	0.16	0.18
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	34	0.743	0.727	0.759	-42.26	-330.26	7.80	0.01	0.21	0.22
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	35	0.775	0.759	0.790	-44.30	-348.33	6.04	0.01	0.14	0.15
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	36	0.806	0.790	0.822	-46.96	-370.77	4.90	0.02	0.13	0.19
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	37	0.838	0.822	0.853	-47.42	-373.09	6.24	0.02	0.08	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	38	0.869	0.853	0.885	-47.02	-369.17	7.00	0.04	0.36	0.46
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	39	0.901	0.885	0.917	-47.59	-374.48	6.27	0.00	0.10	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	40	0.933	0.917	0.948	-47.16	-370.92	6.39	0.01	0.10	0.14
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	30	460	0.270	41	0.974	0.948	1.000	-45.01	-352.73	7.36	0.00	0.10	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	1	0.005	0.000	0.011	-37.71	-300.99	0.66	0.02	0.03	0.16
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	2	0.016	0.011	0.021	-38.59	-307.58	1.13	0.02	0.20	0.26
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	3	0.027	0.021	0.032	-37.93	-300.88	2.54	0.01	0.06	0.13
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	4	0.038	0.032	0.043	-38.25	-302.77	3.24	0.01	0.06	0.10
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	5	0.048	0.043	0.054	-41.00	-323.02	4.99	0.01	0.08	0.13
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	6	0.059	0.054	0.065	-47.22	-372.16	5.61	0.03	0.07	0.28
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	7	0.070	0.065	0.075	-50.94	-400.16	7.32	0.01	0.12	0.14
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	8	0.081	0.075	0.086	-51.56	-402.42	10.09	0.01	0.12	0.14
2018_Kohnen_D7	2018-12	D7	-75.52045	-3.05392	40	462	0.390	9	0.091	0.086	0.097	-49.50	-386.02	9.98	0.07	0.07	0.57
